BPE: aj | Linguist: aj
BPE: ojo | Linguist: ojo
BPE: ñoña | Linguist: ñoña
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ojte | Linguist: ojte
BPE: ara | Linguist: ara
BPE: kamitsi | Linguist: kamitsi
BPE: kurakura | Linguist: kurakura
BPE: ævo | Linguist: ævo
BPE: na | Linguist: na
BPE: koro | Linguist: koro
BPE: ña | Linguist: ña
BPE: tsutsu | Linguist: tsutsu
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: aj | Linguist: aj
BPE: itsækũmjũ | Linguist: itsækũmjũ
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: ævo | Linguist: ævo
BPE: tũvo | Linguist: tũvo
BPE: pejake | Linguist: pejake
BPE: ña | Linguist: ña
BPE: munaw | Linguist: munaw
BPE: jũ | Linguist: jũ
BPE: ña | Linguist: ña
BPE: munaw | Linguist: munaw
BPE: uko | Linguist: uko
BPE: oj | Linguist: oj
BPE: uj | Linguist: uj
BPE: tsuæ | Linguist: tsuæ
BPE: uruã | Linguist: uruã
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: ja | Linguist: ja
BPE: ja | Linguist: ja
BPE: oj | Linguist: oj
BPE: vajvaj | Linguist: vajvaj
BPE: mi | Linguist: mi
BPE: vajvaj | Linguist: vajvaj
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: pja | Linguist: pja
BPE: ara | Linguist: ara
BPE: tsoke | Linguist: tsoke
BPE: oj | Linguist: oj
BPE: nakeaj | Linguist: nakeaj
BPE: aj | Linguist: aj
BPE: tsoke | Linguist: tsoke
BPE: oke | Linguist: oke
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: tsoke | Linguist: tsoke
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: ja | Linguist: ja
BPE: tsoke | Linguist: tsoke
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: vavo | Linguist: vavo
BPE: ja | Linguist: ja
BPE: tsoke | Linguist: tsoke
BPE: vavo | Linguist: vavo
BPE: more | Linguist: more
BPE: oj | Linguist: oj
BPE: uræ | Linguist: uræ
BPE: tyværo | Linguist: tyværo
BPE: kũkoe | Linguist: kũkoe
BPE: tyværo | Linguist: tyværo
BPE: tsoke | Linguist: tsoke
BPE: re | Linguist: re
BPE: ty | Linguist: ty
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: mini | Linguist: mini
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: ãtã | Linguist: ãtã
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: ara | Linguist: ara
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: aj | Linguist: aj
BPE: punu | Linguist: punu
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: ũko | Linguist: ũko
BPE: oj | Linguist: oj
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: mũjoitẽñaj | Linguist: mũjoitẽñaj
BPE: kamitsi | Linguist: kamitsi
BPE: ara | Linguist: ara
BPE: peja | Linguist: peja
BPE: aleʃandri | Linguist: aleʃandri
BPE: ty | Linguist: ty
BPE: aleandr | Linguist: aleandr
BPE: aj | Linguist: aj
BPE: neunu | Linguist: neunu
BPE: uræ | Linguist: uræ
BPE: ajte | Linguist: ajte
BPE: ipæ | Linguist: ipæ
BPE: kamitsi | Linguist: kamitsi
BPE: ojo | Linguist: ojo
BPE: ævo | Linguist: ævo
BPE: e | Linguist: e
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: twa | Linguist: twa
BPE: taruy | Linguist: taruy
BPE: pja | Linguist: pja
BPE: mi | Linguist: mi
BPE: mi | Linguist: mi
BPE: kani | Linguist: kani
BPE: ii | Linguist: ii
BPE: tsoke | Linguist: tsoke
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: toky | Linguist: toky
BPE: kapajre | Linguist: kapajre
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: na | Linguist: na
BPE: ña | Linguist: ña
BPE: mũjoitẽñaj | Linguist: mũjoitẽñaj
BPE: tsero | Linguist: tsero
BPE: itæ | Linguist: itæ
BPE: ara | Linguist: ara
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: kurakura | Linguist: kurakura
BPE: ævo | Linguist: ævo
BPE: aj | Linguist: aj
BPE: itsækũmjũ | Linguist: itsækũmjũ
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: mi | Linguist: mi
BPE: vajvaj | Linguist: vajvaj
BPE: aj | Linguist: aj
BPE: pja | Linguist: pja
BPE: ara | Linguist: ara
BPE: tsoke | Linguist: tsoke
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: vavo | Linguist: vavo
BPE: ja | Linguist: ja
BPE: tsoke | Linguist: tsoke
BPE: vavo | Linguist: vavo
BPE: more | Linguist: more
BPE: aj | Linguist: aj
BPE: kwinĩ | Linguist: kwinĩ
BPE: po | Linguist: po
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: tõ | Linguist: tõ
BPE: tũvo | Linguist: tũvo
BPE: na | Linguist: na
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: kapore | Linguist: kapore
BPE: re | Linguist: re
BPE: oj | Linguist: oj
BPE: eko | Linguist: eko
BPE: pja | Linguist: pja
BPE: koro | Linguist: koro
BPE: ty | Linguist: ty
BPE: orymape | Linguist: orymape
BPE: ekoña | Linguist: ekoña
BPE: papa | Linguist: papa
BPE: pejake | Linguist: pejake
BPE: aj | Linguist: aj
BPE: mapi | Linguist: mapi
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: kwinĩ | Linguist: kwinĩ
BPE: ojo | Linguist: ojo
BPE: papa | Linguist: papa
BPE: oj | Linguist: oj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: nã | Linguist: nã
BPE: mũj | Linguist: mũj
BPE: aj | Linguist: aj
BPE: kuni | Linguist: kuni
BPE: kani | Linguist: kani
BPE: i | Linguist: i
BPE: tõ | Linguist: tõ
BPE: opera | Linguist: opera
BPE: uryketa | Linguist: uryketa
BPE: tõ | Linguist: tõ
BPE: tũvo | Linguist: tũvo
BPE: ña | Linguist: ña
BPE: keke | Linguist: keke
BPE: pja | Linguist: pja
BPE: keke | Linguist: keke
BPE: ña | Linguist: ña
BPE: pja | Linguist: pja
BPE: nẽko | Linguist: nẽko
BPE: na | Linguist: na
BPE: papa | Linguist: papa
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: twĩtwĩ | Linguist: twĩtwĩ
BPE: mini | Linguist: mini
BPE: neko | Linguist: neko
BPE: aj | Linguist: aj
BPE: mĩ | Linguist: mĩ
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: neko | Linguist: neko
BPE: eko | Linguist: eko
BPE: ña | Linguist: ña
BPE: mũj | Linguist: mũj
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: jũ | Linguist: jũ
BPE: ivo | Linguist: ivo
BPE: jato | Linguist: jato
BPE: koro | Linguist: koro
BPE: ty | Linguist: ty
BPE: aj | Linguist: aj
BPE: atiti | Linguist: atiti
BPE: oky | Linguist: oky
BPE: mama | Linguist: mama
BPE: mapĩkwari | Linguist: mapĩkwari
BPE: itevæ | Linguist: itevæ
BPE: po | Linguist: po
BPE: u | Linguist: u
BPE: ña | Linguist: ña
BPE: ãtã | Linguist: ãtã
BPE: eko | Linguist: eko
BPE: aj | Linguist: aj
BPE: namu | Linguist: namu
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: numunu | Linguist: numunu
